specimen_ID,digitizer,scale,x,y
,,,1453.167,1202.5
,,,1166.5,1325.167
,,,1457.167,1346.5
,,,1471.833,1413.167
,,,1485.167,1433.167
,,,1718.5,1402.5
,,,1473.167,1491.833
,,,1167.833,1391.833
,,,1506.5,1519.833
JG170708-021,CJS,140.057,1688,1410
,,138.033,1299.5,1451.5
,,143.056,1361.5,1487.5
,,,1443.5,1493.5
,,,1501.5,1477.5
,,,1551.5,1539.5
,,,1547.5,1585.5
,,,1521.5,1597.5
,,,1429.5,1569.5
,,,1309.5,1575.5
,,,1271.5,1537.5
,,,1181.5,1509.5
,,,925.5,1629.5
,,,1197.5,1649.5
,,,1215.5,1717.5
,,,1231.5,1733.5
,,,1431.5,1691.5
,,,1223.5,1787.5
,,,935.5,1711.5
,,,1247.5,1811.5
JG170712-022,CJS,140.014,1725,388
,,138.033,1338.167,420.833
,,139.014,1391.5,458.167
,,,1474.167,468.833
,,,1543.5,454.167
,,,1600.833,527.5
,,,1590.167,563.5
,,,1566.167,572.833
,,,1455.5,546.167
,,,1340.833,548.833
,,,1292.833,504.833
,,,1204.833,479.5
,,,959.5,609.5
,,,1226.833,621.5
,,,1244.167,689.5
,,,1258.833,706.833
,,,1477.5,666.833
,,,1252.167,761.5
,,,952.167,674.833
,,,1279.5,788.5
JG170712-028,CJS,140.032,1909,418
,,138.091,1520.5,421.5
,,140.032,1576.5,467.5
,,,1650.5,477.5
,,,1722.5,473.5
,,,1770.5,547.5
,,,1766.5,597.5
,,,1732.5,603.5
,,,1626.5,561.5
,,,1514.5,555.5
,,,1476.5,509.5
,,,1396.5,471.5
,,,1132.5,579.5
,,,1390.5,619.5
,,,1396.5,691.5
,,,1412.5,713.5
,,,1634.5,689.5
,,,1390.5,767.5
,,,1120.5,657.5
,,,1420.5,797.5
JG170712-049,CJS,141.032,1905,428
,,138.033,1476.5,431.5
,,142.031,1532.5,471.5
,,,1624.5,487.5
,,,1698.5,477.5
,,,1746.5,555.5
,,,1737.833,604.833
,,,1711.167,611.5
,,,1599.167,572.833
,,,1479.167,563.5
,,,1427.167,515.5
,,,1347.167,486.167
,,,1062.5,597.5
,,,1352.5,639.5
,,,1358.5,707.5
,,,1375.5,723.5
,,,1591.5,703.5
,,,1360.5,784.5
,,,1057.5,671.5
,,,1388.5,814.5
JL190619-006,CJS,139,1884,204
,,142,1361.5,233.5
,,140.004,1429.5,283.5
,,,1533.5,293.5
,,,1617.5,279.5
,,,1694.167,375.5
,,,1684.833,432.833
,,,1656.833,439.5
,,,1507.5,399.5
,,,1362.167,398.167
,,,1298.167,336.833
,,,1191.5,302.167
,,,847.5,459.5
,,,1199.5,495.5
,,,1223.5,587.5
,,,1241.5,609.5
,,,1519.5,567.5
,,,841.5,565.5
,,,1199.5,683.5
,,,1265.5,716.833
AOI190709-001,EN,168.048,1832,561
,,152,1495.5,593.5
,,156.051,1543.5,626.5
,,,1618.5,632.5
,,,1663.5,626.5
,,,1735.5,689.5
,,,1720.5,728.5
,,,1702.5,737.5
,,,1603.5,710.5
,,,1506.5,721.5
,,,1460.5,683.5
,,,1386.5,663.5
,,,1150.5,783.5
,,,1392.5,791.5
,,,1414.5,851.5
,,,1432.5,865.5
,,,1620.5,825.5
,,,1422.5,913.5
,,,1154.5,849.5
,,,1454.5,947.5
FJ170709-063,EN,152.053,1854,546
,,140.513,1481.5,533.5
,,144.222,1517.5,584.5
,,,1604.5,596.5
,,,1661.5,587.5
,,,1709.5,651.5
,,,1701.5,701.5
,,,1685.5,707.5
,,,1571.5,673.5
,,,1465.5,661.5
,,,1433.5,627.5
,,,1351.5,595.5
,,,1099.5,695.5
,,,1363.5,731.5
,,,1366.5,791.5
,,,1372.5,809.5
,,,1591.5,797.5
,,,1360.5,863.5
,,,1090.5,761.5
,,,1381.5,893.5
FJ170712-011,EN,148.054,801.5,1203.5
,,144.056,1159.5,1169.5
,,140.057,1123.5,1221.5
,,,1045.5,1239.5
,,,971.5,1237.5
,,,933.5,1317.5
,,,945.5,1355.5
,,,977.5,1351.5
,,,1071.5,1309.5
,,,1169.5,1303.5
,,,1215.5,1247.5
,,,1295.5,1213.5
,,,1543.5,1287.5
,,,1287.5,1345.5
,,,1285.5,1409.5
,,,1273.5,1427.5
,,,1075.5,1439.5
,,,1293.5,1479.5
,,,1549.5,1363.5
,,,1279.5,1511.5
FJ190711-001,EN,128.062,624,196
,,144.056,1183.5,211.5
,,148.216,1107.5,271.5
,,,971.5,287.5
,,,899.5,267.5
,,,815.5,387.5
,,,827.5,459.5
,,,859.5,467.5
,,,1003.5,407.5
,,,1171.5,419.5
,,,1255.5,335.5
,,,1383.5,287.5
,,,1715.5,459.5
,,,1343.5,511.5
,,,1323.5,603.5
,,,1303.5,651.5
,,,995.5,611.5
,,,1339.5,735.5
,,,1715.5,587.5
,,,1299.5,759.5
FJ190827-007,EN,132.061,528,280
,,136.059,983.5,293.5
,,144.499,914.5,356.5
,,,821.5,359.5
,,,743.5,353.5
,,,686.5,437.5
,,,695.5,488.5
,,,719.5,491.5
,,,854.5,449.5
,,,986.5,455.5
,,,1037.5,386.5
,,,1148.5,368.5
,,,1436.5,500.5
,,,1118.5,533.5
,,,1112.5,608.5
,,,1097.5,626.5
,,,836.5,605.5
,,,1109.5,707.5
,,,1439.5,581.5
,,,1082.5,734.5
FJ190827-009,EN,136.059,651,436
,,128.25,1079.5,450.5
,,140.057,1037.5,495.5
,,,926.5,504.5
,,,866.5,495.5
,,,812.5,579.5
,,,824.5,624.5
,,,857.5,636.5
,,,971.5,591.5
,,,1088.5,588.5
,,,1139.5,534.5
,,,1226.5,504.5
,,,1505.5,618.5
,,,1220.5,648.5
,,,1223.5,717.5
,,,1205.5,747.5
,,,974.5,726.5
,,,1223.5,801.5
,,,1514.5,684.5
,,,1199.5,837.5
FJ190827-017,EN,128.25,236,480
,,140.513,631.5,423.5
,,141.421,596.5,476.5
,,,518.5,509.5
,,,452.5,506.5
,,,398.5,590.5
,,,434.5,629.5
,,,461.5,638.5
,,,572.5,575.5
,,,677.5,563.5
,,,707.5,506.5
,,,797.5,458.5
,,,1097.5,536.5
,,,809.5,605.5
,,,812.5,671.5
,,,812.5,701.5
,,,569.5,716.5
,,,821.5,749.5
,,,1109.5,611.5
,,,806.5,779.5
JG170708-021,EN,140.228,893,540
,,136.059,1258.5,437.5
,,132.242,1237.5,518.5
,,,1159.5,545.5
,,,1093.5,557.5
,,,1060.5,629.5
,,,1084.5,677.5
,,,1099.5,677.5
,,,1195.5,617.5
,,,1300.5,593.5
,,,1336.5,536.5
,,,1402.5,482.5
,,,1693.5,533.5
,,,1438.5,632.5
,,,1432.5,689.5
,,,1432.5,716.5
,,,1219.5,743.5
,,,1441.5,767.5
,,,1696.5,605.5
,,,1426.5,800.5
JG170712-022,EN,136.235,826,376
,,136.059,1259.5,415.5
,,148.216,1205.5,455.5
,,,1119.5,463.5
,,,1045.5,447.5
,,,989.5,513.5
,,,995.5,565.5
,,,1023.5,569.5
,,,1133.5,535.5
,,,1247.5,551.5
,,,1295.5,499.5
,,,1387.5,481.5
,,,1627.5,611.5
,,,1365.5,619.5
,,,1345.5,687.5
,,,1333.5,705.5
,,,1113.5,669.5
,,,1347.5,769.5
,,,1627.5,669.5
,,,1325.5,791.5
JG170712-028,EN,132.061,682,416
,,136.235,1071.5,421.5
,,140.057,1013.5,465.5
,,,935.5,477.5
,,,869.5,465.5
,,,825.5,541.5
,,,825.5,597.5
,,,857.5,605.5
,,,961.5,561.5
,,,1075.5,563.5
,,,1119.5,511.5
,,,1191.5,469.5
,,,1463.5,581.5
,,,1199.5,623.5
,,,1191.5,683.5
,,,1183.5,711.5
,,,961.5,687.5
,,,1197.5,763.5
,,,1463.5,661.5
,,,1177.5,789.5
JG170712-049,EN,138.033,688,424
,,138.033,1103.5,419.5
,,147.122,1059.5,470.5
,,,969.5,482.5
,,,894.5,476.5
,,,846.5,551.5
,,,852.5,611.5
,,,882.5,605.5
,,,993.5,575.5
,,,1113.5,563.5
,,,1167.5,518.5
,,,1239.5,479.5
,,,1533.5,599.5
,,,1242.5,632.5
,,,1233.5,698.5
,,,1218.5,725.5
,,,996.5,704.5
,,,1221.5,785.5
,,,1521.5,683.5
,,,1206.5,815.5
JL190619-006,EN,132.061,684,1092
,,120.067,1217.5,1076.5
,,136.528,1136.5,1133.5
,,,1040.5,1154.5
,,,956.5,1139.5
,,,884.5,1259.5
,,,899.5,1310.5
,,,929.5,1316.5
,,,1070.5,1250.5
,,,1211.5,1256.5
,,,1280.5,1181.5
,,,1391.5,1130.5
,,,1742.5,1277.5
,,,1382.5,1325.5
,,,1373.5,1418.5
,,,1355.5,1439.5
,,,1073.5,1427.5
,,,1379.5,1529.5
,,,1736.5,1379.5
,,,1352.5,1562.5
AOI190709-001,IA,177.025,1829,560
,,174.036,1498.167,601.167
,,168.027,1539.5,638.5
,,,1615.5,639.833
,,,1672.833,629.167
,,,1734.167,695.833
,,,1703.5,746.5
,,,1715.5,734.5
,,,1604.833,713.167
,,,1504.833,723.833
,,,1466.167,682.5
,,,1383.5,663.833
,,,1155.5,787.833
,,,1394.167,791.833
,,,1418.167,857.167
,,,1434.167,870.5
,,,1620.833,830.5
,,,1424.833,918.5
,,,1152.833,850.5
,,,1444.833,942.5
FJ17079-063,IA,162.028,1861,542
,,183,1480.833,539.167
,,171,1514.167,584.5
,,,1592.833,597.833
,,,1667.5,587.167
,,,1718.167,657.833
,,,1699.5,705.833
,,,1686.167,708.5
,,,1570.167,671.167
,,,1468.833,665.833
,,,1436.833,624.5
,,,1352.833,591.167
,,,1102.167,701.833
,,,1358.167,732.5
,,,1364.833,789.833
,,,1375.5,808.5
,,,1586.167,799.167
,,,1355.5,868.5
,,,1084.833,767.167
,,,1380.833,896.5
FJ170712-011,IA,180.225,1814,422
,,171.026,1440.833,436.167
,,165.027,1484.833,478.833
,,,1566.167,486.833
,,,1632.833,477.5
,,,1687.5,549.5
,,,1672.833,586.833
,,,1647.5,592.167
,,,1554.167,568.167
,,,1448.833,573.5
,,,1402.167,530.833
,,,1316.833,501.5
,,,1082.167,621.5
,,,1334.167,628.167
,,,1346.167,690.833
,,,1362.167,716.167
,,,1556.833,686.833
,,,1355.5,761.5
,,,1078.167,678.833
,,,1368.833,788.167
FJ190711-001,IA,165,1972,206
,,177.025,1419.5,199.5
,,177,1485.5,275.5
,,,1619.5,287.5
,,,1695.5,271.5
,,,1779.5,391.5
,,,1761.5,457.5
,,,1729.5,465.5
,,,1585.5,415.5
,,,1427.5,413.5
,,,1343.5,335.5
,,,1219.5,291.5
,,,883.5,475.5
,,,1241.5,523.5
,,,1265.5,607.5
,,,1279.5,645.5
,,,1601.5,609.5
,,,1253.5,733.5
,,,867.5,583.5
,,,1293.5,777.5
FJ190827-007,IA,177,2088,286
,,165,1607.5,297.5
,,183.098,1671.5,351.5
,,,1769.5,365.5
,,,1849.5,357.5
,,,1913.5,449.5
,,,1905.5,485.5
,,,1867.5,493.5
,,,1741.5,449.5
,,,1609.5,453.5
,,,1555.5,397.5
,,,1457.5,367.5
,,,1165.5,505.5
,,,1471.5,531.5
,,,1479.5,615.5
,,,1503.5,629.5
,,,1759.5,603.5
,,,1479.5,705.5
,,,1151.5,585.5
,,,1487.5,741.5
FJ90827-009,IA,177,1944,447
,,174.026,1515.5,442.5
,,177,1557.5,496.5
,,,1667.5,508.5
,,,1725.5,498.5
,,,1787.5,582.5
,,,1767.5,628.5
,,,1741.5,632.5
,,,1627.5,594.5
,,,1511.5,590.5
,,,1463.5,542.5
,,,1369.5,504.5
,,,1087.5,624.5
,,,1371.5,650.5
,,,1367.5,716.5
,,,1387.5,748.5
,,,1629.5,730.5
,,,1377.5,804.5
,,,1077.5,686.5
,,,1387.5,836.5
FJ90827-017,IA,174,2016,1118
,,171.026,1599.5,1129.5
,,177.102,1645.5,1185.5
,,,1741.5,1189.5
,,,1811.5,1177.5
,,,1869.5,1251.5
,,,1859.5,1297.5
,,,1821.5,1301.5
,,,1717.5,1269.5
,,,1593.5,1273.5
,,,1555.5,1237.5
,,,1461.5,1205.5
,,,1177.5,1329.5
,,,1463.5,1345.5
,,,1473.5,1413.5
,,,1483.5,1433.5
,,,1723.5,1411.5
,,,1483.5,1493.5
,,,1171.5,1393.5
,,,1487.5,1529.5
JG170708-021,IA,171.026,1698,540
,,186,1329.5,455.5
,,177.025,1357.5,519.5
,,,1433.5,547.5
,,,1503.5,557.5
,,,1533.5,629.5
,,,1507.5,671.5
,,,1487.5,673.5
,,,1401.5,617.5
,,,1289.5,589.5
,,,1259.5,533.5
,,,1193.5,491.5
,,,921.5,541.5
,,,1161.5,619.5
,,,1155.5,695.5
,,,1169.5,715.5
,,,1369.5,743.5
,,,1147.5,761.5
,,,895.5,609.5
,,,1145.5,787.5
JG170712-022,IA,183.098,1736,392
,,171.026,1347.5,409.5
,,180.1,1389.5,455.5
,,,1471.5,465.5
,,,1551.5,459.5
,,,1607.5,529.5
,,,1591.5,569.5
,,,1573.5,571.5
,,,1457.5,543.5
,,,1343.5,549.5
,,,1301.5,503.5
,,,1215.5,481.5
,,,967.5,613.5
,,,1227.5,619.5
,,,1241.5,689.5
,,,1261.5,711.5
,,,1489.5,671.5
,,,1251.5,763.5
,,,949.5,665.5
,,,1267.5,795.5
JG170712-028,IA,168.027,1916,416
,,177,1531.5,421.5
,,168.107,1573.5,473.5
,,,1657.5,481.5
,,,1721.5,475.5
,,,1773.5,561.5
,,,1771.5,601.5
,,,1729.5,607.5
,,,1639.5,569.5
,,,1517.5,557.5
,,,1479.5,511.5
,,,1401.5,473.5
,,,1141.5,585.5
,,,1391.5,621.5
,,,1395.5,689.5
,,,1411.5,715.5
,,,1635.5,689.5
,,,1393.5,767.5
,,,1121.5,663.5
,,,1399.5,799.5
JG170712-049,IA,174,1920,429
,,171.105,1485.5,418.5
,,180.025,1531.5,472.5
,,,1629.5,486.5
,,,1705.5,482.5
,,,1747.5,552.5
,,,1747.5,606.5
,,,1719.5,610.5
,,,1605.5,572.5
,,,1481.5,566.5
,,,1433.5,516.5
,,,1353.5,484.5
,,,1073.5,596.5
,,,1361.5,638.5
,,,1355.5,704.5
,,,1379.5,724.5
,,,1605.5,704.5
,,,1363.5,784.5
,,,1059.5,678.5
,,,1379.5,818.5
JL190619-006,IA,168.048,1898,204
,,176.011,1371.5,215.5
,,176.102,1427.5,279.5
,,,1531.5,297.5
,,,1625.5,277.5
,,,1705.5,383.5
,,,1685.5,431.5
,,,1655.5,437.5
,,,1515.5,401.5
,,,1367.5,395.5
,,,1307.5,339.5
,,,1201.5,305.5
,,,865.5,467.5
,,,1209.5,493.5
,,,1223.5,587.5
,,,1243.5,611.5
,,,1519.5,567.5
,,,1225.5,681.5
,,,853.5,563.5
,,,1239.5,717.5
AOI190709-001,JB,199.667,1827,558
,,209.333,1492.5,603.5
,,231.667,1538.5,635.5
,,,1616.5,635.5
,,,1666.5,621.5
,,,1726.5,685.5
,,,1724.5,729.5
,,,1706.5,735.5
,,,1602.5,713.5
,,,1502.5,719.5
,,,1462.5,683.5
,,,1384.5,659.5
,,,1152.5,785.5
,,,1394.5,787.5
,,,1414.5,839.5
,,,1426.5,867.5
,,,1618.5,825.5
,,,1424.5,915.5
,,,1154.5,851.5
,,,1445.5,922.5
FJ170709-063,JB,141,1857,540
,,141,1476.5,549.5
,,147,1514.5,581.5
,,,1596.5,593.5
,,,1660.5,585.5
,,,1710.5,653.5
,,,1698.5,705.5
,,,1676.5,707.5
,,,1568.5,671.5
,,,1464.5,665.5
,,,1434.5,621.5
,,,1348.5,593.5
,,,1088.5,693.5
,,,1352.5,725.5
,,,1362.5,789.5
,,,1372.5,807.5
,,,1582.5,793.5
,,,1342.5,867.5
,,,1086.5,761.5
,,,1370.5,877.5
FJ170712-011,JB,141.128,1793,416
,,141.128,1434.5,439.5
,,147.031,1484.5,475.5
,,,1556.5,483.5
,,,1628.5,475.5
,,,1678.5,557.5
,,,1672.5,585.5
,,,1644.5,591.5
,,,1546.5,563.5
,,,1444.5,567.5
,,,1392.5,523.5
,,,1312.5,497.5
,,,1072.5,607.5
,,,1332.5,625.5
,,,1346.5,689.5
,,,1360.5,709.5
,,,1552.5,685.5
,,,1342.5,759.5
,,,1072.5,681.5
,,,1362.5,775.5
FJ190711-001,JB,144.125,1965,201
,,141.032,1400.5,206.5
,,144,1478.5,266.5
,,,1616.5,287.5
,,,1697.5,272.5
,,,1775.5,401.5
,,,1766.5,452.5
,,,1724.5,464.5
,,,1586.5,416.5
,,,1427.5,416.5
,,,1343.5,335.5
,,,1208.5,305.5
,,,872.5,467.5
,,,1244.5,512.5
,,,1265.5,617.5
,,,1283.5,644.5
,,,1586.5,608.5
,,,1259.5,731.5
,,,872.5,584.5
,,,1286.5,752.5
FJ190827-007,JB,141.032,2035,292
,,138,1604.5,301.5
,,141,1680.5,353.5
,,,1770.5,361.5
,,,1842.5,353.5
,,,1910.5,455.5
,,,1894.5,485.5
,,,1868.5,493.5
,,,1738.5,447.5
,,,1608.5,449.5
,,,1548.5,397.5
,,,1452.5,365.5
,,,1152.5,493.5
,,,1470.5,525.5
,,,1482.5,615.5
,,,1496.5,629.5
,,,1752.5,599.5
,,,1474.5,701.5
,,,1150.5,589.5
,,,1490.5,717.5
FJ190827-009,JB,150,1932,444
,,147,1505.5,455.5
,,141,1556.5,494.5
,,,1652.5,503.5
,,,1730.5,500.5
,,,1778.5,596.5
,,,1760.5,623.5
,,,1733.5,629.5
,,,1622.5,599.5
,,,1502.5,587.5
,,,1454.5,542.5
,,,1373.5,503.5
,,,1082.5,611.5
,,,1364.5,647.5
,,,1364.5,713.5
,,,1388.5,749.5
,,,1619.5,719.5
,,,1382.5,800.5
,,,1073.5,692.5
,,,1400.5,827.5
FJ190827-017,JB,141.51,2001,1110
,,147.031,1592.5,1145.5
,,138.033,1646.5,1181.5
,,,1733.5,1187.5
,,,1808.5,1172.5
,,,1862.5,1256.5
,,,1853.5,1295.5
,,,1814.5,1301.5
,,,1706.5,1271.5
,,,1592.5,1274.5
,,,1547.5,1241.5
,,,1448.5,1202.5
,,,1178.5,1316.5
,,,1454.5,1343.5
,,,1472.5,1409.5
,,,1484.5,1427.5
,,,1715.5,1400.5
,,,1478.5,1490.5
,,,1163.5,1388.5
,,,1493.5,1514.5
JG170708-021,JB,141.032,1689,1412
,,144,1300.5,1447.5
,,147,1354.5,1483.5
,,,1438.5,1491.5
,,,1500.5,1475.5
,,,1552.5,1535.5
,,,1544.5,1585.5
,,,1514.5,1593.5
,,,1428.5,1567.5
,,,1316.5,1575.5
,,,1268.5,1539.5
,,,1180.5,1509.5
,,,926.5,1635.5
,,,1196.5,1647.5
,,,1218.5,1715.5
,,,1232.5,1733.5
,,,1426.5,1691.5
,,,1220.5,1785.5
,,,940.5,1711.5
,,,1236.5,1795.5
JG170712-022,JB,141.032,1736,1062
,,141.128,1357.5,1100.5
,,135,1393.5,1133.5
,,,1483.5,1139.5
,,,1552.5,1133.5
,,,1597.5,1181.5
,,,1603.5,1238.5
,,,1576.5,1253.5
,,,1465.5,1223.5
,,,1351.5,1223.5
,,,1309.5,1187.5
,,,1219.5,1163.5
,,,958.5,1271.5
,,,1228.5,1292.5
,,,1246.5,1361.5
,,,1258.5,1382.5
,,,1495.5,1340.5
,,,1255.5,1433.5
,,,964.5,1352.5
,,,1273.5,1445.5
JG170712-028,JB,132,1909,418
,,141,1518.5,421.5
,,135,1576.5,465.5
,,,1648.5,479.5
,,,1720.5,471.5
,,,1772.5,547.5
,,,1764.5,593.5
,,,1730.5,599.5
,,,1628.5,563.5
,,,1512.5,559.5
,,,1476.5,511.5
,,,1396.5,471.5
,,,1128.5,575.5
,,,1384.5,619.5
,,,1396.5,693.5
,,,1410.5,711.5
,,,1624.5,691.5
,,,1386.5,767.5
,,,1118.5,667.5
,,,1406.5,783.5
JG170712-049,JB,135.033,1903,422
,,150.27,1480.5,431.5
,,147.031,1528.5,469.5
,,,1616.5,485.5
,,,1694.5,477.5
,,,1746.5,553.5
,,,1738.5,605.5
,,,1714.5,611.5
,,,1592.5,573.5
,,,1478.5,561.5
,,,1430.5,517.5
,,,1346.5,487.5
,,,1058.5,593.5
,,,1346.5,637.5
,,,1358.5,705.5
,,,1370.5,725.5
,,,1594.5,705.5
,,,1358.5,785.5
,,,1058.5,677.5
,,,1370.5,803.5
JL190619-006,JB,138.13,1878,210
,,144.125,1361.5,230.5
,,144,1421.5,278.5
,,,1535.5,290.5
,,,1613.5,278.5
,,,1691.5,374.5
,,,1682.5,437.5
,,,1661.5,443.5
,,,1511.5,401.5
,,,1364.5,398.5
,,,1289.5,335.5
,,,1181.5,302.5
,,,845.5,461.5
,,,1199.5,488.5
,,,1220.5,578.5
,,,1235.5,608.5
,,,1523.5,566.5
,,,1208.5,686.5
,,,851.5,572.5
,,,1235.5,698.5
AOI190709-001,JR,141,1835,561
,,142.014,1495.5,600.5
,,144.014,1544.5,633.5
,,,1616.5,637.5
,,,1667.5,624.5
,,,1728.5,694.5
,,,1725.5,731.5
,,,1703.5,738.5
,,,1601.5,714.5
,,,1502.5,721.5
,,,1460.5,685.5
,,,1383.5,662.5
,,,1157.5,787.5
,,,1393.5,789.5
,,,1415.5,847.5
,,,1432.5,867.5
,,,1613.5,828.5
,,,1420.5,917.5
,,,1153.5,851.5
,,,1448.5,942.5
FJ170709-063,JR,140.014,1856,542
,,140.057,1479.5,543.5
,,140.129,1515.5,581.5
,,,1597.5,595.5
,,,1663.5,585.5
,,,1709.5,659.5
,,,1699.5,703.5
,,,1683.5,709.5
,,,1571.5,671.5
,,,1469.5,663.5
,,,1439.5,625.5
,,,1351.5,593.5
,,,1089.5,693.5
,,,1353.5,731.5
,,,1363.5,789.5
,,,1377.5,809.5
,,,1585.5,793.5
,,,1355.5,865.5
,,,1083.5,767.5
,,,1385.5,893.5
FJ170712-011,JR,141.004,1791,1202
,,140.004,1430.5,1177.5
,,143,1474.5,1219.5
,,,1548.5,1235.5
,,,1618.5,1233.5
,,,1658.5,1317.5
,,,1642.5,1353.5
,,,1616.5,1357.5
,,,1522.5,1311.5
,,,1418.5,1301.5
,,,1376.5,1251.5
,,,1298.5,1215.5
,,,1046.5,1301.5
,,,1302.5,1347.5
,,,1306.5,1411.5
,,,1316.5,1429.5
,,,1516.5,1437.5
,,,1294.5,1483.5
,,,1036.5,1365.5
,,,1320.5,1513.5
FJ190711-001,JR,141.004,1974,195
,,143.003,1412.5,212.5
,,144,1481.5,275.5
,,,1616.5,287.5
,,,1694.5,272.5
,,,1775.5,392.5
,,,1760.5,455.5
,,,1727.5,461.5
,,,1589.5,413.5
,,,1424.5,410.5
,,,1334.5,335.5
,,,1208.5,299.5
,,,866.5,470.5
,,,1241.5,515.5
,,,1265.5,614.5
,,,1283.5,650.5
,,,1589.5,605.5
,,,1256.5,737.5
,,,872.5,581.5
,,,1304.5,779.5
FJ190827-007,JR,142,2073,279
,,145.003,1608.5,298.5
,,143.014,1680.5,352.5
,,,1772.5,362.5
,,,1840.5,350.5
,,,1906.5,438.5
,,,1894.5,488.5
,,,1864.5,494.5
,,,1738.5,450.5
,,,1608.5,452.5
,,,1548.5,396.5
,,,1448.5,362.5
,,,1146.5,502.5
,,,1472.5,530.5
,,,1482.5,614.5
,,,1500.5,634.5
,,,1752.5,600.5
,,,1476.5,702.5
,,,1152.5,586.5
,,,1510.5,734.5
FJ190827-009,JR,143.031,1930,444
,,145.055,1507.5,453.5
,,143.003,1561.5,493.5
,,,1657.5,505.5
,,,1725.5,497.5
,,,1771.5,565.5
,,,1761.5,625.5
,,,1733.5,629.5
,,,1621.5,589.5
,,,1507.5,587.5
,,,1459.5,541.5
,,,1365.5,501.5
,,,1071.5,615.5
,,,1365.5,651.5
,,,1369.5,719.5
,,,1389.5,743.5
,,,1619.5,725.5
,,,1371.5,803.5
,,,1071.5,691.5
,,,1403.5,833.5
FJ190827-017,JR,143.283,2348,483
,,142.225,1948.167,430.833
,,143.126,1994.833,480.167
,,,2078.833,502.833
,,,2141.5,505.5
,,,2181.5,582.833
,,,2162.833,626.833
,,,2133.5,630.833
,,,2028.167,577.5
,,,1917.5,560.167
,,,1880.167,509.5
,,,1794.833,460.167
,,,1492.167,538.833
,,,1780.167,612.167
,,,1777.5,678.833
,,,1784.167,701.5
,,,2018.833,712.167
,,,1760.167,753.5
,,,1478.833,608.167
,,,1788.167,786.833
JG170708-021,JR,135.059,1693,544
,,136.132,1321.833,463.5
,,138.091,1359.167,515.5
,,,1433.833,544.833
,,,1496.5,552.833
,,,1527.167,623.5
,,,1503.167,670.167
,,,1485.833,672.833
,,,1395.167,618.167
,,,1288.5,586.167
,,,1257.833,535.5
,,,1183.167,488.833
,,,904.5,528.833
,,,1156.5,626.167
,,,1160.5,692.833
,,,1168.5,712.833
,,,1371.167,739.5
,,,1137.833,764.833
,,,889.833,604.833
,,,1157.833,798.167
JG170712-022,JR,137,1736,384
,,140.014,1343.5,417.167
,,138.033,1391.5,454.5
,,,1474.167,466.5
,,,1544.833,451.833
,,,1603.5,529.167
,,,1592.833,565.167
,,,1566.167,570.5
,,,1456.833,543.833
,,,1343.5,547.833
,,,1295.5,502.5
,,,1207.5,478.5
,,,952.833,609.167
,,,1227.5,622.5
,,,1244.833,689.167
,,,1259.5,707.833
,,,1478.167,665.167
,,,1250.167,762.5
,,,948.833,675.833
,,,1278.167,791.833
JG170712-028,JR,140.032,1916,413
,,136.015,1525.5,418.167
,,136.033,1576.167,466.167
,,,1656.167,479.5
,,,1718.833,471.5
,,,1770.833,554.167
,,,1764.167,592.833
,,,1736.167,602.167
,,,1632.167,560.833
,,,1514.833,558.167
,,,1474.833,510.167
,,,1397.5,474.167
,,,1125.5,582.167
,,,1388.167,622.167
,,,1394.833,690.167
,,,1409.5,710.167
,,,1626.833,690.167
,,,1385.5,766.167
,,,1116.167,660.833
,,,1416.167,798.167
JG170712-049,JR,139.004,1906,426
,,136.015,1489.5,425.5
,,144.031,1533.5,473.5
,,,1623.5,485.5
,,,1701.5,479.5
,,,1747.5,557.5
,,,1739.5,603.5
,,,1713.5,607.5
,,,1601.5,569.5
,,,1481.5,561.5
,,,1429.5,513.5
,,,1349.5,485.5
,,,1059.5,595.5
,,,1351.5,637.5
,,,1357.5,701.5
,,,1373.5,723.5
,,,1593.5,703.5
,,,1357.5,787.5
,,,1061.5,675.5
,,,1389.5,817.5
JL190619-006,JR,140.004,1897,194
,,142.004,1366.5,227.5
,,143.031,1430.5,279.5
,,,1534.5,289.5
,,,1616.5,275.5
,,,1696.5,391.5
,,,1682.5,429.5
,,,1660.5,443.5
,,,1512.5,395.5
,,,1368.5,401.5
,,,1296.5,337.5
,,,1190.5,301.5
,,,846.5,461.5
,,,1202.5,493.5
,,,1224.5,581.5
,,,1240.5,611.5
,,,1516.5,569.5
,,,1220.5,689.5
,,,842.5,563.5
,,,1262.5,723.5
AOI190709-001,MV,140.34,1831,560
,,142.335,1493.5,600.5
,,140.004,1539.5,635.5
,,,1613.5,638.5
,,,1667.5,623.5
,,,1719.5,675.5
,,,1725.5,728.5
,,,1702.5,735.5
,,,1599.5,713.5
,,,1501.5,718.5
,,,1459.5,683.5
,,,1385.5,661.5
,,,1155.5,781.5
,,,1391.5,789.5
,,,1413.5,847.5
,,,1431.5,863.5
,,,1615.5,827.5
,,,1419.5,915.5
,,,1155.5,849.5
,,,1450.5,941.5
FJ170709-063,MV,140.667,1849,541
,,139,1478.167,540.5
,,139.002,1518.167,580.5
,,,1595.5,592.5
,,,1662.167,584.5
,,,1710.167,655.167
,,,1699.5,700.5
,,,1680.833,707.167
,,,1570.167,671.167
,,,1467.5,660.5
,,,1438.167,624.5
,,,1356.833,593.833
,,,1082.167,687.167
,,,1352.833,727.167
